GEO.id,GEO.id2,GEO.display-label,B15002_001E,B15002_001M,B15002_002E,B15002_002M,B15002_003E,B15002_003M,B15002_004E,B15002_004M,B15002_005E,B15002_005M,B15002_006E,B15002_006M,B15002_007E,B15002_007M,B15002_008E,B15002_008M,B15002_009E,B15002_009M,B15002_010E,B15002_010M,B15002_011E,B15002_011M,B15002_012E,B15002_012M,B15002_013E,B15002_013M,B15002_014E,B15002_014M,B15002_015E,B15002_015M,B15002_016E,B15002_016M,B15002_017E,B15002_017M,B15002_018E,B15002_018M,B15002_019E,B15002_019M,B15002_020E,B15002_020M,B15002_021E,B15002_021M,B15002_022E,B15002_022M,B15002_023E,B15002_023M,B15002_024E,B15002_024M,B15002_025E,B15002_025M,B15002_026E,B15002_026M,B15002_027E,B15002_027M,B15002_028E,B15002_028M,B15002_029E,B15002_029M,B15002_030E,B15002_030M,B15002_031E,B15002_031M,B15002_032E,B15002_032M,B15002_033E,B15002_033M,B15002_034E,B15002_034M,B15002_035E,B15002_035M
0600000US0900904580,0900904580,"Bethany town, New Haven County, Connecticut",4081,175,1991,148,24,34,0,17,0,17,14,21,0,17,26,29,8,14,39,47,446,146,72,54,326,121,157,104,421,143,261,103,98,66,99,64,2090,145,2,3,0,17,0,17,27,31,60,64,67,84,0,17,26,27,475,103,160,104,155,72,180,92,579,144,234,117,85,72,40,47
0600000US0901100000,0901100000,"County subdivisions not defined, New London County, Connecticut",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0901344910,0901344910,"Mansfield town, Tolland County, Connecticut",7248,574,3463,311,17,15,3,7,23,31,17,19,0,23,71,53,4,7,48,34,615,162,210,84,342,115,241,107,692,159,457,131,167,73,556,117,3785,339,0,23,0,23,0,23,15,26,17,22,33,28,12,20,67,38,736,161,124,67,489,146,172,66,1003,198,820,166,104,54,193,60
0600000US0900982870,0900982870,"West Haven town, New Haven County, Connecticut",36270,655,18088,699,300,121,162,110,219,153,219,100,362,146,388,173,434,166,362,141,7628,636,1295,272,2088,395,884,224,2479,392,906,234,266,105,96,59,18182,565,291,120,53,70,254,125,268,138,179,95,439,175,504,180,270,136,6199,517,925,191,2311,350,1332,256,3057,458,1685,330,285,152,130,79
0600000US0900954870,0900954870,"North Haven town, New Haven County, Connecticut",17367,410,8261,300,24,24,0,23,13,17,26,27,31,38,27,41,52,49,122,69,2639,260,352,116,1164,255,358,133,1771,251,904,178,355,123,423,120,9106,306,57,50,8,11,59,56,41,33,19,22,60,41,76,56,128,73,2704,325,381,126,842,198,773,175,2083,320,1345,208,359,125,171,84
0600000US0900508210,0900508210,"Bridgewater town, Litchfield County, Connecticut",1355,92,640,57,0,12,2,5,0,12,3,5,0,12,8,12,4,5,4,5,116,29,26,13,71,27,37,19,178,38,114,31,46,17,31,24,715,63,3,4,0,12,0,12,0,12,0,12,16,16,3,4,10,8,136,33,33,21,72,29,39,17,212,41,142,29,27,15,22,12
0600000US0900946940,0900946940,"Middlebury town, New Haven County, Connecticut",5536,177,2530,105,11,13,0,17,0,17,62,46,16,18,8,12,11,13,32,30,500,116,182,82,192,91,126,58,688,116,464,110,204,67,34,24,3006,158,27,33,9,13,0,17,22,23,20,30,32,32,0,17,11,17,464,112,176,84,277,77,384,135,734,127,627,129,142,56,81,71
0600000US0901575870,0901575870,"Thompson town, Windham County, Connecticut",6833,259,3424,222,8,13,0,17,5,9,116,67,116,83,70,62,87,63,70,41,1018,177,266,103,585,141,288,105,585,202,172,61,8,12,30,34,3409,188,0,17,0,17,15,38,44,39,40,43,122,80,36,29,41,30,952,174,233,96,497,151,325,103,555,132,487,124,62,43,0,17
0600000US0900517240,0900517240,"Cornwall town, Litchfield County, Connecticut",988,99,463,52,4,6,0,12,0,12,0,12,18,22,3,4,3,4,9,8,75,25,25,12,60,23,35,17,124,26,55,27,44,20,8,8,525,56,0,12,0,12,8,14,0,12,0,12,0,12,0,12,0,12,94,24,38,16,46,21,62,26,144,38,107,28,22,12,4,5
0600000US0900371390,0900371390,"South Windsor town, Hartford County, Connecticut",17968,334,8605,287,19,18,0,23,4,11,45,40,9,15,10,12,31,28,95,44,1879,293,349,134,1025,231,873,212,2146,252,1523,238,435,115,162,69,9363,291,53,35,24,37,2,5,63,47,6,11,80,46,59,41,106,60,2166,256,533,144,1074,198,807,148,2460,254,1484,206,329,106,117,82
0600000US0901513810,0901513810,"Chaplin town, Windham County, Connecticut",1854,137,1016,103,5,7,0,12,0,12,9,10,10,10,37,33,32,29,0,12,541,109,31,18,51,32,51,31,170,70,72,37,0,12,7,8,838,82,0,12,0,12,0,12,32,32,4,6,4,6,16,16,12,13,213,61,91,39,134,52,67,40,140,54,100,40,7,9,18,15
0600000US0900700000,0900700000,"County subdivisions not defined, Middlesex County, Connecticut",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900100000,0900100000,"County subdivisions not defined, Fairfield County, Connecticut",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900987560,0900987560,"Wolcott town, New Haven County, Connecticut",11704,309,5842,342,40,46,6,13,32,34,54,41,134,106,45,41,41,43,78,56,2423,347,445,146,713,187,422,154,858,223,399,117,123,70,29,35,5862,285,125,111,18,32,0,19,67,52,22,29,109,93,34,35,57,49,1732,249,283,110,818,212,691,186,1116,248,583,136,158,80,49,48
0600000US0900579720,0900579720,"Washington town, Litchfield County, Connecticut",2676,146,1367,104,0,12,0,12,0,12,0,12,0,12,7,13,38,89,0,12,293,88,113,59,142,82,71,39,383,102,167,66,124,51,29,26,1309,127,8,11,0,12,0,12,0,12,0,12,17,21,0,12,0,12,197,69,83,56,209,67,76,51,419,112,237,79,54,34,9,15
0600000US0900324800,0900324800,"East Windsor town, Hartford County, Connecticut",8616,379,3954,368,12,21,0,19,7,15,36,35,0,19,36,42,62,79,55,37,1236,239,193,88,457,191,538,180,825,184,364,154,102,82,31,35,4662,253,6,12,18,30,0,19,45,29,0,19,100,84,86,75,12,20,1255,287,284,115,607,183,538,177,911,217,649,186,106,83,45,44
0600000US0900781680,0900781680,"Westbrook town, Middlesex County, Connecticut",5637,206,2739,231,0,17,0,17,24,35,28,34,44,50,108,79,54,50,0,17,680,200,97,70,257,137,194,110,775,223,255,115,119,69,104,67,2898,221,44,48,0,17,31,50,71,61,15,25,26,31,30,47,0,17,771,164,59,50,324,115,207,115,763,205,379,132,72,61,106,77
0600000US0900735230,0900735230,"Haddam town, Middlesex County, Connecticut",6175,235,3008,193,0,17,0,17,34,39,17,27,32,35,0,17,0,17,76,64,781,173,182,84,401,153,212,117,783,182,284,103,167,88,39,38,3167,173,0,17,0,17,0,17,22,26,0,17,12,20,0,17,0,17,731,186,149,67,249,127,444,154,806,198,578,162,63,51,113,74
0600000US0900957600,0900957600,"Orange town, New Haven County, Connecticut",9923,183,4661,171,6,9,0,19,0,19,25,23,20,20,44,31,54,51,42,29,850,168,266,88,368,83,272,86,1268,161,973,131,301,84,172,56,5262,163,36,38,7,12,15,21,13,14,2,4,7,12,16,19,61,35,1002,179,208,71,492,122,440,115,1413,188,1125,172,336,106,89,45
0600000US0900332640,0900332640,"Granby town, Hartford County, Connecticut",7899,179,3864,143,14,22,0,19,0,19,25,35,0,19,50,47,23,26,20,22,717,182,143,62,389,131,415,136,1292,196,685,131,75,49,16,27,4035,142,0,19,0,19,0,19,0,19,0,19,46,58,37,42,11,19,624,132,228,91,485,143,337,130,1350,204,759,149,101,49,57,38
0600000US0900903250,0900903250,"Beacon Falls town, New Haven County, Connecticut",4182,145,1981,157,0,17,0,17,0,17,0,17,17,29,38,43,20,32,52,51,610,195,185,96,300,114,155,80,397,136,124,69,50,48,33,36,2201,158,0,17,0,17,0,17,0,17,57,83,0,17,52,51,33,39,654,178,96,71,142,72,300,130,465,169,364,148,21,34,17,27
0600000US0900946520,0900946520,"Meriden town, New Haven County, Connecticut",44435,888,20571,768,302,115,156,87,195,89,367,122,377,125,722,199,315,198,360,118,8559,687,1032,187,2466,400,1172,215,3155,428,899,215,390,145,104,62,23864,654,225,86,129,55,307,119,575,224,202,103,802,250,336,108,322,140,8783,594,1147,266,3298,379,2304,365,3728,481,1231,245,305,113,170,85
0600000US0901562710,0901562710,"Putnam town, Windham County, Connecticut",7014,336,3278,277,24,23,9,15,0,17,26,22,68,58,67,48,87,74,40,38,1257,203,217,86,495,169,237,107,514,152,160,69,45,41,32,31,3736,214,76,56,0,17,0,17,13,15,2,5,26,29,51,47,58,39,1116,203,367,127,503,137,556,169,566,135,355,107,17,10,30,26
0600000US0901133900,0901133900,"Griswold town, New London County, Connecticut",7727,361,4065,256,9,12,0,19,5,11,71,55,104,106,74,94,194,125,124,90,1370,244,435,171,692,183,380,116,312,126,218,89,43,48,34,39,3662,224,0,19,65,83,0,19,122,76,40,46,27,38,100,85,49,48,1089,194,517,159,437,164,384,128,522,140,235,100,38,44,37,41
0600000US0900718080,0900718080,"Cromwell town, Middlesex County, Connecticut",10327,361,5201,273,141,82,0,19,0,19,55,51,38,40,12,17,33,32,81,56,1138,206,226,95,643,185,327,119,1451,231,881,203,147,67,28,29,5126,277,59,50,16,24,44,49,14,24,44,41,22,28,25,29,34,39,1098,206,315,159,540,133,558,166,1117,210,1035,205,164,93,41,36
0600000US0900108980,0900108980,"Brookfield town, Fairfield County, Connecticut",11698,346,5744,260,17,20,0,19,67,84,29,33,10,17,68,64,90,65,110,84,1037,216,293,121,699,161,567,192,1865,254,651,164,137,60,104,53,5954,227,9,14,9,16,0,19,66,65,0,19,73,51,15,20,59,46,1168,237,334,112,515,144,592,144,1840,249,979,188,214,88,81,50
0600000US0900944560,0900944560,"Madison town, New Haven County, Connecticut",12571,408,5679,262,0,19,0,19,13,22,60,82,0,19,23,29,0,19,24,28,913,192,129,65,550,144,308,115,1881,206,998,180,506,122,274,95,6892,293,0,19,0,19,0,19,8,17,0,19,60,51,7,11,34,32,889,202,182,81,789,203,682,220,2475,268,1352,215,267,112,147,77
0600000US0901512130,0901512130,"Canterbury town, Windham County, Connecticut",3642,125,1746,125,9,15,0,17,0,17,31,22,0,17,47,29,68,68,27,25,573,120,218,82,171,68,227,88,264,86,90,53,21,20,0,17,1896,90,0,17,13,16,0,17,30,33,9,14,28,22,52,59,16,17,689,138,174,71,193,70,280,104,250,85,156,61,0,17,6,9
0600000US0901378250,0901378250,"Vernon town, Tolland County, Connecticut",21373,434,10259,342,46,38,35,50,46,34,86,55,39,35,176,88,95,61,173,93,3471,381,583,165,1012,216,683,163,2502,311,1038,215,181,90,93,45,11114,363,37,33,63,61,18,27,173,92,55,48,249,118,176,98,68,44,3300,362,713,161,1256,262,1029,214,2329,306,1389,227,164,64,95,62
0600000US0900186370,0900186370,"Wilton town, Fairfield County, Connecticut",11902,264,5716,168,35,35,0,19,30,33,17,19,0,19,19,23,20,16,21,23,371,109,104,55,337,89,209,89,2366,211,1493,150,452,87,242,81,6186,204,15,16,0,19,46,41,25,30,0,19,0,19,7,10,30,26,573,139,256,97,359,134,316,113,2448,230,1549,186,380,115,182,69
0600000US0900168310,0900168310,"Sherman town, Fairfield County, Connecticut",2600,112,1301,94,0,12,0,12,0,12,15,24,0,12,0,12,0,12,0,12,320,95,93,49,165,68,85,51,323,77,172,63,76,48,52,38,1299,96,0,12,0,12,0,12,0,12,0,12,0,12,10,15,8,13,264,93,39,37,94,48,177,66,458,109,188,72,49,33,12,18
0600000US0900914160,0900914160,"Cheshire town, New Haven County, Connecticut",20988,385,10633,343,60,49,0,23,11,17,94,54,97,71,186,66,133,58,190,127,2137,302,527,192,1074,214,636,207,2963,302,1554,239,510,154,461,138,10355,334,135,87,25,30,0,23,64,49,2,4,83,66,11,13,60,53,1840,279,377,121,913,240,1022,227,3106,352,2145,275,447,138,125,72
0600000US0900551350,0900551350,"New Hartford town, Litchfield County, Connecticut",4740,221,2389,175,2,7,48,72,3,6,33,37,0,17,29,34,34,41,0,17,805,200,171,76,236,116,110,63,561,150,295,109,22,27,40,43,2351,143,0,17,0,17,44,62,0,17,0,17,17,28,0,17,16,26,367,127,110,70,380,154,280,92,529,154,497,130,92,63,19,28
0600000US0901143230,0901143230,"Lisbon town, New London County, Connecticut",3027,164,1500,110,0,12,0,12,11,18,15,16,0,12,9,13,0,12,9,15,613,123,102,49,316,103,136,53,158,66,76,38,55,44,0,12,1527,117,0,12,0,12,0,12,8,13,0,12,20,21,0,12,52,36,592,136,70,41,217,75,245,79,163,57,137,62,13,19,10,14
0600000US0900150580,0900150580,"New Canaan town, Fairfield County, Connecticut",13071,267,5958,237,1,2,27,37,31,46,0,23,18,29,1,2,0,23,25,31,359,147,69,63,456,175,130,76,2320,255,1696,242,682,170,143,58,7113,216,16,24,12,19,32,47,18,24,2,4,12,17,21,33,72,54,463,153,185,99,378,120,381,131,3252,262,1739,232,409,102,121,59
0600000US0900947535,0900947535,"Milford town, New Haven County, Connecticut",41040,537,19301,468,82,46,30,33,38,50,172,106,155,77,247,91,123,66,168,85,5032,363,937,160,2745,324,1127,224,5139,433,2400,315,543,166,363,105,21739,432,124,71,48,54,23,23,113,70,107,83,304,134,92,48,191,94,5749,415,1412,216,2647,308,2021,283,5023,407,3011,312,577,137,297,107
0400000US09,09,Connecticut,2478708,350,1181842,331,12573,855,6255,639,13847,1031,16816,933,13803,905,18377,866,18322,870,19176,835,335298,4281,58921,1524,136983,2447,76041,1765,257473,3161,132107,2287,41784,1125,24066,1013,1296866,315,13086,737,7874,624,12677,918,17940,1027,14154,925,17679,933,17389,793,15858,761,335221,3421,70701,1788,149662,2685,114828,2133,281451,2657,177644,2378,32596,1182,18106,889
