GEO.id,GEO.id2,GEO.display-label,B15002_001E,B15002_001M,B15002_002E,B15002_002M,B15002_003E,B15002_003M,B15002_004E,B15002_004M,B15002_005E,B15002_005M,B15002_006E,B15002_006M,B15002_007E,B15002_007M,B15002_008E,B15002_008M,B15002_009E,B15002_009M,B15002_010E,B15002_010M,B15002_011E,B15002_011M,B15002_012E,B15002_012M,B15002_013E,B15002_013M,B15002_014E,B15002_014M,B15002_015E,B15002_015M,B15002_016E,B15002_016M,B15002_017E,B15002_017M,B15002_018E,B15002_018M,B15002_019E,B15002_019M,B15002_020E,B15002_020M,B15002_021E,B15002_021M,B15002_022E,B15002_022M,B15002_023E,B15002_023M,B15002_024E,B15002_024M,B15002_025E,B15002_025M,B15002_026E,B15002_026M,B15002_027E,B15002_027M,B15002_028E,B15002_028M,B15002_029E,B15002_029M,B15002_030E,B15002_030M,B15002_031E,B15002_031M,B15002_032E,B15002_032M,B15002_033E,B15002_033M,B15002_034E,B15002_034M,B15002_035E,B15002_035M
Id,Id2,Geography,Estimate!!Total:,Margin of Error!!Total:,Estimate!!Total:!!Male:,Margin of Error!!Total:!!Male:,Estimate!!Total:!!Male:!!No schooling completed,Margin of Error!!Total:!!Male:!!No schooling completed,Estimate!!Total:!!Male:!!Nursery to 4th grade,Margin of Error!!Total:!!Male:!!Nursery to 4th grade,Estimate!!Total:!!Male:!!5th and 6th grade,Margin of Error!!Total:!!Male:!!5th and 6th grade,Estimate!!Total:!!Male:!!7th and 8th grade,Margin of Error!!Total:!!Male:!!7th and 8th grade,Estimate!!Total:!!Male:!!9th grade,Margin of Error!!Total:!!Male:!!9th grade,Estimate!!Total:!!Male:!!10th grade,Margin of Error!!Total:!!Male:!!10th grade,Estimate!!Total:!!Male:!!11th grade,Margin of Error!!Total:!!Male:!!11th grade,"Estimate!!Total:!!Male:!!12th grade, no diploma","Margin of Error!!Total:!!Male:!!12th grade, no diploma",Estimate!!Total:!!Male:!!High school graduate (includes equivalency),Margin of Error!!Total:!!Male:!!High school graduate (includes equivalency),"Estimate!!Total:!!Male:!!Some college, less than 1 year","Margin of Error!!Total:!!Male:!!Some college, less than 1 year","Estimate!!Total:!!Male:!!Some college, 1 or more years, no degree","Margin of Error!!Total:!!Male:!!Some college, 1 or more years, no degree",Estimate!!Total:!!Male:!!Associate's degree,Margin of Error!!Total:!!Male:!!Associate's degree,Estimate!!Total:!!Male:!!Bachelor's degree,Margin of Error!!Total:!!Male:!!Bachelor's degree,Estimate!!Total:!!Male:!!Master's degree,Margin of Error!!Total:!!Male:!!Master's degree,Estimate!!Total:!!Male:!!Professional school degree,Margin of Error!!Total:!!Male:!!Professional school degree,Estimate!!Total:!!Male:!!Doctorate degree,Margin of Error!!Total:!!Male:!!Doctorate degree,Estimate!!Total:!!Female:,Margin of Error!!Total:!!Female:,Estimate!!Total:!!Female:!!No schooling completed,Margin of Error!!Total:!!Female:!!No schooling completed,Estimate!!Total:!!Female:!!Nursery to 4th grade,Margin of Error!!Total:!!Female:!!Nursery to 4th grade,Estimate!!Total:!!Female:!!5th and 6th grade,Margin of Error!!Total:!!Female:!!5th and 6th grade,Estimate!!Total:!!Female:!!7th and 8th grade,Margin of Error!!Total:!!Female:!!7th and 8th grade,Estimate!!Total:!!Female:!!9th grade,Margin of Error!!Total:!!Female:!!9th grade,Estimate!!Total:!!Female:!!10th grade,Margin of Error!!Total:!!Female:!!10th grade,Estimate!!Total:!!Female:!!11th grade,Margin of Error!!Total:!!Female:!!11th grade,"Estimate!!Total:!!Female:!!12th grade, no diploma","Margin of Error!!Total:!!Female:!!12th grade, no diploma",Estimate!!Total:!!Female:!!High school graduate (includes equivalency),Margin of Error!!Total:!!Female:!!High school graduate (includes equivalency),"Estimate!!Total:!!Female:!!Some college, less than 1 year","Margin of Error!!Total:!!Female:!!Some college, less than 1 year","Estimate!!Total:!!Female:!!Some college, 1 or more years, no degree","Margin of Error!!Total:!!Female:!!Some college, 1 or more years, no degree",Estimate!!Total:!!Female:!!Associate's degree,Margin of Error!!Total:!!Female:!!Associate's degree,Estimate!!Total:!!Female:!!Bachelor's degree,Margin of Error!!Total:!!Female:!!Bachelor's degree,Estimate!!Total:!!Female:!!Master's degree,Margin of Error!!Total:!!Female:!!Master's degree,Estimate!!Total:!!Female:!!Professional school degree,Margin of Error!!Total:!!Female:!!Professional school degree,Estimate!!Total:!!Female:!!Doctorate degree,Margin of Error!!Total:!!Female:!!Doctorate degree
0600000US0900100000,900100000,"County subdivisions not defined, Fairfield County, Connecticut",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
0600000US0900104720,900104720,"Bethel town, Fairfield County, Connecticut",13490,548,6306,355,95,117,3,5,46,51,44,44,43,40,24,34,61,50,41,34,1576,308,426,164,740,182,279,86,2013,266,623,153,127,75,165,118,7184,371,59,60,5,11,32,41,29,43,13,16,31,54,87,78,92,61,1590,308,566,220,818,194,576,196,2160,385,898,208,178,101,50,34
0600000US0900108070,900108070,"Bridgeport town, Fairfield County, Connecticut",93854,1270,43301,1038,1456,344,1072,265,1541,356,1659,339,905,194,1208,320,1311,242,1574,308,14851,981,1939,355,5370,660,2479,388,4986,727,2137,400,503,195,310,133,50553,999,1740,421,1439,337,1339,269,2030,333,1502,381,1168,298,1586,309,864,197,15174,1035,2927,462,6841,694,3395,458,7005,706,2640,340,407,152,496,216
0600000US0900108980,900108980,"Brookfield town, Fairfield County, Connecticut",11816,386,5751,316,13,14,0,20,57,66,64,85,11,14,14,18,60,60,54,55,1039,200,262,103,511,152,577,215,1836,387,896,232,219,103,138,60,6065,242,0,20,0,20,0,20,49,69,15,24,59,55,33,37,42,40,1528,284,226,90,536,154,481,130,1846,289,946,213,214,107,90,62
0600000US0900118500,900118500,"Danbury town, Fairfield County, Connecticut",58479,1126,29107,993,1055,316,293,125,1254,404,305,140,477,264,451,172,614,251,790,221,7839,852,1827,376,3095,497,1857,379,5388,546,2512,374,901,546,449,153,29372,678,779,201,159,81,609,198,652,157,315,195,374,159,234,107,755,211,7875,652,1907,301,3154,455,2201,341,5826,603,3733,486,620,199,179,94
0600000US0900118850,900118850,"Darien town, Fairfield County, Connecticut",13280,492,6372,429,16,25,14,21,7,11,2,6,0,24,16,17,16,19,57,39,208,94,55,32,274,99,70,48,2855,320,2027,260,657,152,98,44,6908,217,14,20,11,17,19,30,49,51,0,24,18,19,0,24,35,42,356,108,133,75,256,94,212,94,3557,313,1769,311,348,102,131,100
0600000US0900123890,900123890,"Easton town, Fairfield County, Connecticut",5556,248,2746,211,18,25,0,18,0,18,7,11,0,18,19,26,0,18,28,26,276,113,122,67,207,90,194,107,1061,215,371,105,394,164,49,35,2810,154,0,18,0,18,8,12,20,30,15,23,0,18,16,28,10,13,299,101,34,26,153,88,209,87,902,160,876,226,172,78,96,58
0600000US0900126620,900126620,"Fairfield town, Fairfield County, Connecticut",39065,910,18730,644,87,56,9,14,5,7,170,106,72,45,60,60,49,32,254,111,2313,344,523,166,1308,233,766,221,6948,468,4333,544,1362,226,471,118,20335,652,217,126,21,20,73,43,118,93,87,57,102,59,59,49,218,88,2669,346,779,191,1702,384,1050,155,7130,579,4778,408,897,207,435,119
0600000US0900133620,900133620,"Greenwich town, Fairfield County, Connecticut",42495,781,19794,734,172,126,27,32,53,47,98,68,116,134,9,15,84,56,283,191,2487,385,366,115,997,213,721,180,6630,470,5410,439,1815,232,526,132,22701,441,154,62,9,14,112,55,146,53,0,30,115,59,94,69,143,75,2966,371,562,158,2008,420,1194,212,8071,491,5483,366,1137,224,507,185
0600000US0900148620,900148620,"Monroe town, Fairfield County, Connecticut",12864,431,6400,347,40,39,0,20,11,19,58,44,0,20,19,29,18,23,71,69,1429,314,179,91,863,268,498,166,1895,285,1116,274,145,80,58,52,6464,285,29,39,28,47,10,19,82,80,16,27,0,20,42,71,81,56,1519,308,266,117,608,170,689,231,1577,282,1252,259,206,103,59,49
0600000US0900150580,900150580,"New Canaan town, Fairfield County, Connecticut",12943,432,5900,287,1,3,0,24,34,50,2,4,28,41,1,2,30,50,6,12,424,160,119,84,486,216,111,64,2226,314,1701,294,626,142,105,46,7043,346,0,24,10,16,36,53,15,20,3,5,0,24,1,2,72,83,384,135,195,134,414,148,319,126,3077,338,1752,353,682,233,83,53
0600000US0900150860,900150860,"New Fairfield town, Fairfield County, Connecticut",9175,419,4540,237,2,4,13,21,0,20,47,49,0,20,6,10,8,13,78,80,1234,223,421,156,459,131,342,119,1229,205,555,132,57,37,89,46,4635,261,32,31,0,20,15,23,0,20,0,20,22,24,8,13,55,38,1154,199,403,144,477,134,230,90,1203,219,878,152,86,67,72,38
0600000US0900152980,900152980,"Newtown town, Fairfield County, Connecticut",19500,492,9488,325,27,30,82,93,9,11,64,48,25,50,46,33,97,60,120,63,2421,406,455,147,1226,209,510,150,2595,322,1315,170,269,78,227,85,10012,386,13,17,28,44,27,29,22,23,11,18,16,17,48,35,47,32,1765,326,516,152,1117,248,800,187,3262,540,1878,261,318,103,144,69
0600000US0900156060,900156060,"Norwalk town, Fairfield County, Connecticut",64192,1114,30693,839,739,227,367,163,883,271,626,234,289,110,312,147,396,174,449,145,6874,674,985,234,3534,504,2099,348,7600,462,3903,447,1220,333,417,138,33499,805,614,213,176,89,709,229,379,153,353,142,653,212,355,145,399,128,6981,609,1608,280,3953,551,2463,300,8467,568,4921,517,1182,358,286,94
0600000US0900163480,900163480,"Redding town, Fairfield County, Connecticut",6458,200,3043,159,0,18,10,23,0,18,25,40,0,18,0,18,11,22,30,32,348,118,114,57,277,137,241,89,925,151,559,120,324,153,179,89,3415,171,21,29,0,18,0,18,0,18,0,18,10,21,8,18,36,32,353,110,61,51,382,123,238,89,1207,168,802,150,183,86,114,63
0600000US0900163970,900163970,"Ridgefield town, Fairfield County, Connecticut",17206,563,8021,324,9,12,22,26,0,24,23,31,0,24,65,64,46,40,28,35,718,206,271,164,699,177,429,145,2930,307,1774,240,670,196,337,128,9185,378,57,48,15,23,1,2,18,30,1,2,35,32,21,20,35,33,742,171,281,97,794,238,514,154,3912,332,2149,259,362,110,248,113
0600000US0900168170,900168170,"Shelton town, Fairfield County, Connecticut",30655,803,14512,583,114,68,6,15,35,48,27,22,112,79,113,76,169,98,205,115,3751,476,665,157,1946,342,1157,250,3379,492,2211,378,368,139,254,117,16143,672,147,92,27,29,58,51,120,70,102,84,184,210,177,109,131,69,4189,455,1009,263,1692,359,1326,288,3804,508,2718,325,273,114,186,112
0600000US0900168310,900168310,"Sherman town, Fairfield County, Connecticut",2827,149,1504,165,0,13,0,13,29,41,0,13,0,13,0,13,0,13,0,13,288,91,72,36,143,68,77,51,548,226,248,114,25,25,74,50,1323,139,0,13,0,13,0,13,0,13,0,13,0,13,9,14,12,14,232,88,94,55,80,47,148,70,491,148,148,71,57,40,52,80
0600000US0900173070,900173070,"Stamford town, Fairfield County, Connecticut",93469,1342,44983,1123,513,197,355,217,1167,312,724,247,391,191,765,349,343,153,797,242,8502,677,1721,350,4305,537,1937,376,12902,801,7332,604,2198,438,1031,265,48486,902,574,196,455,174,1300,391,819,298,569,239,322,121,397,166,522,149,9308,730,1811,302,4024,451,3089,421,14350,961,7950,645,2042,507,954,250
0600000US0900174190,900174190,"Stratford town, Fairfield County, Connecticut",37493,788,17352,568,154,93,220,175,134,99,187,89,130,81,245,111,245,104,300,123,5764,595,1109,236,2223,315,1142,221,3277,435,1625,259,375,122,222,94,20141,536,265,123,58,39,100,60,287,145,139,89,240,101,335,158,313,140,5479,443,1350,274,2423,424,2263,307,4014,379,2418,359,369,141,88,52
0600000US0900177200,900177200,"Trumbull town, Fairfield County, Connecticut",23858,511,11510,357,98,68,43,56,45,41,56,46,20,29,90,77,66,52,137,64,2094,373,454,114,1118,243,677,154,3611,390,2193,402,564,142,244,86,12348,347,116,71,11,16,0,27,28,25,36,43,224,133,53,42,71,45,2224,360,446,139,1398,283,732,155,4204,387,2334,371,345,132,126,85
0600000US0900183430,900183430,"Weston town, Fairfield County, Connecticut",6875,270,3377,202,26,28,0,20,0,20,0,20,0,20,11,17,0,20,54,56,246,91,66,55,197,83,84,52,1171,205,1013,188,346,117,163,69,3498,142,0,20,0,20,0,20,10,16,0,20,5,9,13,20,0,20,270,97,69,64,242,87,205,113,1223,169,1075,238,264,88,122,73
0600000US0900183500,900183500,"Westport town, Fairfield County, Connecticut",18830,485,9050,320,28,28,0,24,0,24,3,5,39,44,22,25,24,28,28,22,684,204,85,58,691,262,185,103,2983,306,2641,303,1347,286,290,102,9780,365,25,23,13,19,11,18,102,81,6,11,16,19,5,8,39,35,827,189,144,69,639,145,349,145,3993,401,2494,296,829,244,288,119
0600000US0900186370,900186370,"Wilton town, Fairfield County, Connecticut",11672,348,5543,219,0,20,0,20,22,30,16,24,0,20,35,39,5,13,7,12,497,149,80,54,288,93,206,81,2361,262,1379,224,425,130,222,92,6129,265,6,10,0,20,39,38,33,36,0,20,0,20,33,30,14,17,594,155,223,87,300,104,302,104,2318,262,1675,178,344,126,248,96
0600000US0900302060,900302060,"Avon town, Hartford County, Connecticut",13023,363,6299,324,10,17,0,20,1,2,4,8,0,20,131,211,34,52,0,20,486,169,87,69,636,243,278,122,2501,298,1178,202,698,144,255,121,6724,323,63,79,19,28,0,20,36,40,0,20,1,4,42,45,80,57,766,184,301,115,889,213,469,142,2313,282,1256,205,358,108,131,76
0600000US0900304300,900304300,"Berlin town, Hartford County, Connecticut",14895,548,6966,520,136,87,0,24,0,24,34,28,6,9,78,76,94,94,136,88,1728,343,418,143,650,211,696,283,1648,356,786,201,481,395,75,60,7929,360,111,81,32,40,17,26,47,42,78,59,77,80,101,80,52,59,1993,340,402,186,657,270,891,258,1671,266,1611,306,105,73,84,59
0600000US0900305910,900305910,"Bloomfield town, Hartford County, Connecticut",16386,524,7052,386,126,75,11,21,47,40,143,85,113,94,28,26,82,56,181,86,1940,316,380,155,836,250,606,175,1185,305,889,284,276,119,209,108,9334,481,89,79,35,53,43,50,39,36,101,67,104,103,244,130,145,80,2131,351,708,312,1334,355,801,212,1886,386,1377,271,135,84,162,98
0600000US0900308490,900308490,"Bristol town, Hartford County, Connecticut",42875,910,20345,672,203,89,54,51,144,139,358,137,129,85,217,129,469,130,506,149,7263,675,1106,208,2780,395,1618,291,3906,555,1099,292,313,111,180,102,22530,746,200,80,77,53,162,107,302,136,133,76,399,166,438,185,369,120,6686,543,1736,322,2904,436,3247,474,3444,482,2113,306,241,108,79,41
0600000US0900310100,900310100,"Burlington town, Hartford County, Connecticut",6645,234,3321,160,6,14,28,42,0,18,0,18,8,14,61,55,2,5,8,12,745,185,188,93,361,105,303,109,977,266,464,128,109,70,61,41,3324,182,4,9,8,14,0,18,22,27,0,18,20,23,0,18,34,40,640,256,152,58,267,91,365,141,864,153,802,167,111,57,35,32
0600000US0900312270,900312270,"Canton town, Hartford County, Connecticut",7574,317,3469,320,2,4,0,20,0,20,0,20,10,23,15,25,26,29,33,38,591,194,119,85,476,160,411,175,957,191,511,177,285,112,33,43,4105,336,20,33,0,20,0,20,11,23,0,20,0,20,0,20,14,22,669,197,133,88,807,394,271,136,1286,250,653,162,228,85,13,20
0600000US0900322070,900322070,"East Granby town, Hartford County, Connecticut",3760,203,1842,179,0,18,1,2,0,18,17,27,0,18,17,27,22,35,64,74,262,129,75,59,417,211,43,48,584,181,301,139,26,36,13,21,1918,184,0,18,0,18,0,18,19,33,0,18,83,102,30,52,22,36,181,96,124,112,154,110,266,139,603,250,280,117,134,80,22,29
0600000US0900322630,900322630,"East Hartford town, Hartford County, Connecticut",34008,759,17056,636,502,188,51,40,116,82,704,267,395,147,291,113,285,147,426,164,6218,601,807,185,2414,437,1631,371,2082,346,934,349,114,61,86,46,16952,553,382,141,225,104,150,117,504,188,288,174,211,104,316,178,174,88,6527,528,1022,186,2051,296,1519,283,2320,368,1148,216,90,48,25,23
0600000US0900324800,900324800,"East Windsor town, Hartford County, Connecticut",8839,354,4117,359,126,179,0,20,10,17,8,15,0,20,45,67,0,20,78,68,1114,293,276,155,363,167,435,192,911,254,545,249,103,82,103,102,4722,272,0,20,31,48,0,20,48,43,0,20,50,57,97,87,36,43,1220,294,465,216,422,125,539,205,1031,256,568,182,116,92,99,84
0600000US0900325990,900325990,"Enfield town, Hartford County, Connecticut",32028,803,16396,670,63,52,3,7,70,63,188,89,293,107,278,103,284,98,314,105,5736,613,1039,191,2384,442,1709,352,2877,372,829,159,194,97,135,70,15632,674,89,50,23,27,23,23,161,125,92,58,125,155,127,62,167,56,4645,404,1126,227,1989,358,1736,279,3175,380,1723,327,364,151,67,40
0600000US0900327600,900327600,"Farmington town, Hartford County, Connecticut",18634,487,8771,379,45,32,8,13,94,74,90,67,21,27,32,37,39,42,72,60,1462,231,365,135,654,155,567,212,2703,304,1593,266,605,144,421,117,9863,422,138,71,15,16,34,34,29,27,22,26,52,40,63,50,77,53,1320,230,459,156,951,243,834,186,3059,347,2126,328,421,119,263,94
0600000US0900331240,900331240,"Glastonbury town, Hartford County, Connecticut",24710,629,11808,497,50,55,7,13,40,46,0,27,41,38,10,16,59,61,59,46,1911,332,392,152,848,187,676,225,3830,378,2697,311,879,217,309,99,12902,403,57,36,12,17,0,27,6,14,38,41,34,41,62,62,56,38,1989,334,409,111,993,203,1209,247,3907,410,3205,388,615,144,310,100
0600000US0900332640,900332640,"Granby town, Hartford County, Connecticut",8353,257,4229,249,13,23,0,20,0,20,1,2,0,20,27,32,49,65,35,45,921,262,206,103,467,151,381,140,1379,217,593,158,140,77,17,25,4124,198,0,20,4,8,0,20,29,48,5,9,50,56,13,18,45,36,666,171,130,65,309,104,333,130,1459,222,932,210,111,52,38,37
0600000US0900337070,900337070,"Hartford town, Hartford County, Connecticut",77258,1100,35489,1109,1304,356,616,209,941,238,1837,464,1377,344,1660,318,1176,340,1150,260,12199,826,1215,253,3830,587,2109,339,3801,583,1511,258,564,153,199,82,41769,847,1518,453,861,240,1153,283,1423,383,1581,405,1260,276,1469,350,856,211,13346,954,2386,360,6142,686,2751,414,3994,490,2285,321,545,154,199,81
0600000US0900337140,900337140,"Hartland town, Hartford County, Connecticut",1432,212,723,127,6,10,0,13,2,5,0,13,11,13,11,14,0,13,4,6,256,62,78,37,56,33,64,36,174,69,33,21,15,13,13,14,709,107,4,10,0,13,1,2,6,9,0,13,5,7,0,13,14,14,179,48,66,36,77,43,148,51,128,39,67,28,5,8,9,10
0600000US0900344700,900344700,"Manchester town, Hartford County, Connecticut",40792,1121,19447,871,250,114,11,15,51,58,78,59,330,146,285,132,246,138,257,94,5375,724,1133,213,2427,322,1678,442,4366,591,2284,343,433,137,243,97,21345,754,164,102,31,31,60,52,106,52,208,130,233,91,88,50,306,116,5655,653,1447,240,2416,361,2215,362,4744,446,3089,393,389,145,194,89
0600000US0900345820,900345820,"Marlborough town, Hartford County, Connecticut",4586,248,2346,197,3,13,0,18,0,18,33,53,16,26,0,18,0,18,16,25,675,279,149,93,307,131,175,82,571,146,307,119,51,48,43,44,2240,148,0,18,0,18,0,18,44,69,0,18,14,24,33,38,10,16,366,138,169,94,286,230,231,125,709,199,322,129,42,33,14,23
0600000US0900350440,900350440,"New Britain town, Hartford County, Connecticut",45640,1032,21433,851,402,126,323,144,419,158,693,154,226,85,821,272,478,159,470,147,8178,670,1200,294,3284,598,1268,255,2498,367,728,176,211,98,234,92,24207,718,398,144,439,151,460,171,794,269,844,251,676,192,824,235,306,100,8462,637,1457,259,2670,378,2109,339,3079,385,1264,230,239,108,186,79
0600000US0900352140,900352140,"Newington town, Hartford County, Connecticut",22870,543,10771,553,94,57,52,34,51,37,118,71,92,60,126,91,98,67,218,98,2507,378,810,173,1686,346,883,211,2701,381,961,206,229,76,145,71,12099,444,137,60,36,30,160,127,70,49,84,76,84,48,155,77,175,73,3177,390,763,230,1100,189,1311,240,2579,344,1862,278,303,109,103,65
0600000US0900360120,900360120,"Plainville town, Hartford County, Connecticut",13068,562,6319,439,43,32,7,12,103,44,80,50,141,113,69,54,100,66,88,62,2096,361,556,215,894,236,577,163,957,226,472,216,47,34,89,66,6749,466,62,56,17,28,94,39,39,35,86,73,35,28,87,75,134,87,2035,347,328,139,906,218,848,229,1357,277,649,162,63,50,9,15
0600000US0900365370,900365370,"Rocky Hill town, Hartford County, Connecticut",15330,514,7283,446,44,41,12,19,43,45,59,50,10,18,138,136,42,41,39,39,1862,436,280,129,477,146,735,294,2280,365,1017,244,145,72,100,69,8047,476,58,46,2,7,48,47,157,94,0,24,29,37,72,89,39,54,1824,286,322,142,583,171,860,266,2395,421,1319,255,241,136,98,77
0600000US0900368940,900368940,"Simsbury town, Hartford County, Connecticut",17434,469,8392,442,38,29,0,24,11,21,12,21,7,10,38,41,10,16,41,43,851,202,274,173,885,182,506,251,2945,284,1804,233,579,150,391,166,9042,316,26,25,12,16,8,11,28,28,9,14,65,51,8,15,52,31,1177,208,379,118,815,169,812,209,3216,293,1893,230,366,96,176,118
0600000US0900370550,900370550,"Southington town, Hartford County, Connecticut",31600,497,14658,371,108,74,8,13,0,27,159,78,118,102,127,75,151,88,190,108,4229,434,714,146,1394,265,1141,331,3920,447,1855,420,336,95,208,92,16942,442,106,71,35,39,25,28,137,77,49,72,421,290,215,95,122,66,4096,399,1091,263,1847,330,2066,331,4057,486,2309,303,238,92,128,90
0600000US0900371390,900371390,"South Windsor town, Hartford County, Connecticut",17989,550,8466,444,33,36,0,24,0,24,21,28,3,5,18,21,29,26,166,69,1747,349,450,131,653,205,783,189,2239,343,1670,335,510,149,144,55,9523,318,60,49,6,15,6,9,49,38,1,2,80,49,35,39,86,62,1929,267,372,97,1097,320,820,163,2560,334,1890,361,384,123,148,79
