GEO.id,GEO.id2,GEO.display-label,B15002_001E,B15002_001M,B15002_002E,B15002_002M,B15002_003E,B15002_003M,B15002_004E,B15002_004M,B15002_005E,B15002_005M,B15002_006E,B15002_006M,B15002_007E,B15002_007M,B15002_008E,B15002_008M,B15002_009E,B15002_009M,B15002_010E,B15002_010M,B15002_011E,B15002_011M,B15002_012E,B15002_012M,B15002_013E,B15002_013M,B15002_014E,B15002_014M,B15002_015E,B15002_015M,B15002_016E,B15002_016M,B15002_017E,B15002_017M,B15002_018E,B15002_018M,B15002_019E,B15002_019M,B15002_020E,B15002_020M,B15002_021E,B15002_021M,B15002_022E,B15002_022M,B15002_023E,B15002_023M,B15002_024E,B15002_024M,B15002_025E,B15002_025M,B15002_026E,B15002_026M,B15002_027E,B15002_027M,B15002_028E,B15002_028M,B15002_029E,B15002_029M,B15002_030E,B15002_030M,B15002_031E,B15002_031M,B15002_032E,B15002_032M,B15002_033E,B15002_033M,B15002_034E,B15002_034M,B15002_035E,B15002_035M
0600000US0901155500,0901155500,"North Stonington town, New London County, Connecticut",3713,247,1990,199,0,17,26,39,18,27,18,26,1,3,22,36,0,17,44,42,655,193,130,89,315,117,145,83,352,156,173,98,47,45,44,48,1723,173,31,44,0,17,0,17,33,38,0,17,0,17,0,17,52,64,558,161,41,36,264,117,166,99,360,127,177,83,0,17,41,45
0600000US0901156270,0901156270,"Norwich town, New London County, Connecticut",27457,563,12917,463,196,124,56,54,113,79,142,83,117,69,219,115,640,212,209,109,4619,480,1116,234,1607,298,982,229,1900,373,682,175,271,85,48,37,14540,514,317,116,0,26,166,111,325,132,149,84,252,145,208,87,239,109,5551,527,1130,242,2267,367,1181,267,1659,305,829,197,172,76,95,61
0600000US0901157040,0901157040,"Old Lyme town, New London County, Connecticut",5652,188,2708,140,15,21,16,17,25,40,0,17,9,13,12,16,37,27,21,23,448,107,109,58,342,108,252,88,670,142,428,93,174,77,150,50,2944,146,3,6,13,15,0,17,11,18,28,45,8,12,34,32,19,19,574,142,99,49,292,100,235,77,874,130,634,113,75,54,45,32
0600000US0901162150,0901162150,"Preston town, New London County, Connecticut",3259,149,1561,102,0,12,0,12,9,13,8,12,7,11,0,12,11,18,38,27,527,125,178,71,269,92,159,70,195,64,129,58,20,25,11,18,1698,131,1,3,0,12,9,14,8,13,26,38,60,52,0,12,34,27,515,101,151,60,282,119,170,63,197,67,184,71,38,29,23,21
0600000US0901166210,0901166210,"Salem town, New London County, Connecticut",3015,114,1560,80,4,7,0,12,0,12,3,7,9,15,44,51,19,21,0,12,414,113,50,30,168,74,150,66,395,93,200,75,44,38,60,42,1455,84,11,17,0,12,0,12,10,17,9,16,0,12,0,12,0,12,339,89,96,59,116,68,131,67,360,93,339,89,18,20,26,30
0600000US0901171670,0901171670,"Sprague town, New London County, Connecticut",2043,102,1034,78,0,12,0,12,13,14,3,4,5,7,23,26,22,21,10,11,477,90,28,23,214,59,47,27,115,45,53,29,19,23,5,9,1009,73,0,12,0,12,0,12,24,25,15,19,37,39,0,12,0,12,340,77,33,23,179,65,117,54,168,51,91,63,5,7,0,12
0600000US0901173770,0901173770,"Stonington town, New London County, Connecticut",14048,236,6742,226,46,33,9,14,23,28,48,35,38,30,66,53,72,45,65,41,1550,213,320,104,780,128,478,128,1564,217,1079,155,353,87,251,69,7306,237,56,38,3,5,21,25,87,65,30,31,55,52,33,30,43,41,1784,192,433,121,745,168,646,113,1891,192,1202,177,130,48,147,55
0600000US0901178600,0901178600,"Voluntown town, New London County, Connecticut",1822,80,888,69,0,12,0,12,0,12,21,22,27,28,0,12,0,12,21,16,302,59,112,45,120,40,96,29,130,38,53,31,6,10,0,12,934,69,0,12,0,12,0,12,6,8,0,12,24,25,3,5,18,13,288,69,104,41,158,48,97,37,143,50,78,33,10,10,5,7
0600000US0901180280,0901180280,"Waterford town, New London County, Connecticut",14088,296,6650,255,43,31,0,19,0,19,59,40,20,22,71,64,42,34,88,43,1746,255,441,153,992,182,499,118,1358,188,854,166,240,79,197,86,7438,253,53,39,0,19,11,18,45,34,35,35,40,30,70,54,57,45,2246,247,454,101,820,171,546,130,1719,242,1068,188,234,110,40,36
0600000US0901301080,0901301080,"Andover town, Tolland County, Connecticut",2274,147,1098,96,2,6,0,12,1,6,34,41,0,12,0,12,24,19,9,15,330,94,61,61,185,75,109,51,138,57,158,64,35,36,12,18,1176,92,1,2,0,12,0,12,0,12,0,12,13,20,0,12,0,12,250,89,74,46,150,72,146,64,306,78,156,54,42,39,38,32
0600000US0901306260,0901306260,"Bolton town, Tolland County, Connecticut",3488,138,1637,131,13,19,1,2,17,20,44,55,45,41,0,12,9,15,33,30,486,89,92,53,143,72,137,52,357,82,226,90,16,18,18,21,1851,110,8,12,11,17,0,12,9,14,12,20,0,12,8,13,9,13,453,99,97,49,169,58,162,61,509,106,344,85,52,34,8,14
0600000US0901316400,0901316400,"Columbia town, Tolland County, Connecticut",3997,178,2019,140,10,23,10,16,0,17,14,24,16,26,0,17,0,17,0,17,558,167,95,61,237,91,139,105,566,139,322,101,42,39,10,16,1978,99,3,8,14,23,0,17,11,25,0,17,4,10,0,17,25,30,455,124,46,40,255,98,247,131,537,117,353,111,14,24,14,22
0600000US0901317800,0901317800,"Coventry town, Tolland County, Connecticut",8552,391,4115,245,10,10,5,11,0,19,32,38,4,8,0,19,0,19,50,35,1314,195,219,92,444,132,316,128,1011,183,542,157,66,54,102,60,4437,245,0,19,0,19,19,30,21,33,0,19,56,63,28,31,11,18,935,163,398,147,396,146,617,182,1240,275,634,153,35,39,47,38
0600000US0901325360,0901325360,"Ellington town, Tolland County, Connecticut",11410,399,5694,298,0,19,0,19,34,42,36,46,0,19,70,57,26,29,97,78,1595,328,276,133,748,269,278,119,1316,317,772,201,382,212,64,84,5716,293,0,19,0,19,18,27,0,19,26,41,51,60,20,34,109,89,1396,268,380,177,371,131,514,155,1540,286,1123,249,125,93,43,62
0600000US0901337910,0901337910,"Hebron town, Tolland County, Connecticut",6563,189,3182,129,12,12,8,12,29,44,29,28,0,17,7,12,27,29,9,15,687,137,155,60,235,81,372,118,1011,161,522,126,24,20,55,37,3381,146,4,10,41,45,0,17,21,17,0,17,9,15,11,17,13,22,643,117,218,94,311,94,387,110,1006,164,501,113,123,58,93,71
0600000US0901344910,0901344910,"Mansfield town, Tolland County, Connecticut",7305,487,3519,293,33,22,3,6,15,24,80,102,0,23,74,55,6,11,37,30,633,137,238,94,273,114,258,122,643,156,488,129,176,73,562,116,3786,290,0,23,0,23,7,17,10,16,13,22,16,22,0,23,42,32,620,135,118,49,532,162,207,93,980,171,892,170,139,55,210,63
0600000US0901369220,0901369220,"Somers town, Tolland County, Connecticut",8498,186,4942,182,16,25,6,14,14,17,127,65,80,46,177,77,184,63,45,34,1571,236,296,92,471,115,308,102,1036,209,501,126,93,49,17,19,3556,153,34,30,0,19,0,19,10,16,9,15,38,28,23,29,31,29,872,141,229,107,276,106,397,105,879,166,646,125,75,40,37,29
0600000US0901372090,0901372090,"Stafford town, Tolland County, Connecticut",8289,234,3801,202,18,19,37,45,0,19,38,43,23,27,90,83,28,25,21,20,1543,237,409,133,481,134,370,131,558,136,133,56,42,33,10,16,4488,228,20,21,0,19,10,21,47,47,68,77,77,56,67,53,74,55,1544,242,271,81,714,145,525,127,645,147,297,85,55,40,74,65
0600000US0901376290,0901376290,"Tolland town, Tolland County, Connecticut",10124,264,5088,243,1,5,0,19,4,9,21,33,0,19,27,35,0,19,22,28,1239,233,242,109,753,203,289,114,1451,253,692,167,144,118,203,105,5036,226,2,7,0,19,0,19,43,48,19,30,9,19,0,19,68,69,893,216,341,132,640,181,520,137,1330,223,988,170,133,96,50,58
0600000US0901377830,0901377830,"Union town, Tolland County, Connecticut",695,74,346,45,0,12,0,12,0,12,3,4,0,12,0,12,3,5,0,12,129,39,19,12,46,23,20,16,89,23,28,18,4,6,5,5,349,38,0,12,3,6,0,12,0,12,0,12,9,7,0,12,0,12,87,23,21,12,50,24,40,20,85,25,40,20,12,16,2,3
0600000US0901378250,0901378250,"Vernon town, Tolland County, Connecticut",21157,496,10274,347,60,48,3,7,53,46,71,56,23,31,44,34,58,47,204,107,3621,381,635,160,1079,225,729,207,2389,283,970,175,204,98,131,55,10883,393,43,41,0,23,0,23,175,114,106,89,192,115,164,89,92,59,3049,334,670,168,1377,309,1137,168,2322,324,1313,210,156,59,87,52
0600000US0901385950,0901385950,"Willington town, Tolland County, Connecticut",3735,335,1887,251,6,15,0,17,7,16,0,17,26,30,15,24,31,31,15,26,670,199,94,60,336,151,103,68,260,98,193,91,36,57,95,69,1848,230,17,26,0,17,0,17,0,17,6,15,16,25,0,17,24,32,363,129,145,89,229,121,125,72,541,179,320,141,0,17,62,51
0600000US0901501430,0901501430,"Ashford town, Windham County, Connecticut",3046,135,1480,105,2,3,0,12,0,12,26,29,0,12,40,31,22,33,8,13,386,103,61,37,278,95,94,49,343,100,194,78,0,12,26,24,1566,99,12,17,0,12,10,16,0,12,0,12,38,47,20,24,31,29,392,104,97,70,135,66,214,96,300,75,293,87,7,11,17,19
0600000US0901509190,0901509190,"Brooklyn town, Windham County, Connecticut",6054,223,3277,241,74,98,15,22,13,13,56,69,111,91,43,39,36,35,67,53,1207,228,259,111,579,205,183,93,481,166,130,83,23,34,0,17,2777,195,30,37,0,17,0,17,54,73,0,17,54,40,33,36,13,21,625,136,344,113,574,186,344,120,362,133,227,114,101,73,16,25
0600000US0901512130,0901512130,"Canterbury town, Windham County, Connecticut",3610,124,1831,116,11,19,0,17,0,17,17,19,0,17,42,30,77,80,39,32,594,117,183,83,281,162,216,81,229,77,105,68,15,19,22,31,1779,96,0,17,0,17,0,17,21,34,11,17,31,26,49,55,16,18,595,118,154,63,271,123,195,79,273,85,137,69,0,17,26,30
0600000US0901513810,0901513810,"Chaplin town, Windham County, Connecticut",1925,141,1008,94,4,7,0,12,0,12,8,9,5,8,47,39,47,34,0,12,504,99,33,19,59,30,52,26,170,66,69,35,4,7,6,9,917,91,0,12,0,12,15,23,33,36,4,7,4,6,13,11,14,15,220,62,92,47,152,50,103,60,151,60,89,45,6,7,21,14
0600000US0901521860,0901521860,"Eastford town, Windham County, Connecticut",1289,79,674,47,0,12,0,12,0,12,0,12,5,7,18,19,3,4,18,16,241,46,39,22,65,33,59,22,141,36,45,23,24,18,16,11,615,50,0,12,0,12,0,12,11,13,8,10,0,12,0,12,0,12,139,33,42,22,86,39,77,31,151,37,86,28,14,12,1,4
0600000US0901536000,0901536000,"Hampton town, Windham County, Connecticut",1445,92,762,61,5,7,0,12,0,12,4,8,3,4,4,5,10,9,3,5,301,59,35,16,118,39,61,23,108,36,77,28,14,9,19,11,683,54,6,6,0,12,0,12,4,5,0,12,3,6,3,5,6,6,206,40,31,16,97,33,75,25,125,28,109,26,10,9,8,7
0600000US0901540500,0901540500,"Killingly town, Windham County, Connecticut",12649,350,5879,301,120,80,15,26,0,19,158,82,271,161,186,95,53,43,206,78,2111,377,537,145,522,177,669,207,793,183,190,100,0,19,48,37,6770,307,57,56,0,19,41,51,40,26,198,129,164,105,116,89,118,65,2203,269,404,138,885,218,834,178,978,261,664,164,49,50,19,22
0600000US0901559980,0901559980,"Plainfield town, Windham County, Connecticut",10841,340,5234,284,118,123,0,19,42,55,52,42,269,146,88,71,103,63,154,134,2288,409,427,134,621,172,575,182,304,113,193,119,0,19,0,19,5607,247,45,44,0,19,0,19,136,85,147,98,121,90,160,84,152,82,2171,269,782,184,531,165,535,181,593,183,195,78,25,29,14,17
0600000US0901561030,0901561030,"Pomfret town, Windham County, Connecticut",2883,180,1427,121,6,7,0,12,11,20,8,13,0,12,16,22,0,12,0,12,449,119,74,42,196,85,37,32,363,99,133,78,104,60,30,32,1456,131,12,20,0,12,0,12,10,16,42,48,0,12,0,12,0,12,195,78,64,32,186,85,195,99,427,113,272,106,37,36,16,24
0600000US0901562710,0901562710,"Putnam town, Windham County, Connecticut",7246,330,3415,286,36,35,10,15,0,17,39,31,58,51,86,51,149,106,21,27,1213,212,229,120,497,168,235,113,593,167,190,78,42,36,17,21,3831,183,85,59,0,17,0,17,8,13,3,6,54,40,41,42,88,50,1245,212,313,112,478,147,523,183,513,127,422,126,22,21,36,33
0600000US0901567400,0901567400,"Scotland town, Windham County, Connecticut",1098,111,557,65,0,12,0,12,0,12,13,21,0,12,21,21,0,12,16,9,230,59,15,12,109,38,54,26,42,18,22,18,10,8,25,25,541,61,0,12,0,12,0,12,0,12,0,12,16,22,4,5,3,4,166,50,34,17,103,42,44,25,107,30,44,30,4,6,16,20
0600000US0901573420,0901573420,"Sterling town, Windham County, Connecticut",2584,123,1311,110,8,14,0,12,0,12,11,18,17,18,0,12,74,78,27,25,521,130,87,51,226,88,141,75,123,57,68,51,8,12,0,12,1273,113,7,12,0,12,10,15,0,12,10,14,0,12,24,18,6,11,391,122,112,71,216,85,139,81,226,83,122,62,10,15,0,12
0600000US0901575870,0901575870,"Thompson town, Windham County, Connecticut",6837,231,3370,227,24,29,0,17,3,7,80,44,90,67,61,53,121,86,61,39,1022,187,250,84,562,143,294,100,566,185,198,68,10,16,28,33,3467,188,0,17,0,17,12,39,22,26,42,43,101,54,59,50,41,31,1003,201,272,90,450,148,347,109,582,140,477,140,59,37,0,17
0600000US0901586790,0901586790,"Windham town, Windham County, Connecticut",14235,455,6549,377,129,91,51,55,77,69,378,146,133,91,187,90,170,93,159,88,2471,282,438,171,942,223,283,99,564,166,323,110,79,64,165,100,7686,295,71,60,63,54,46,41,289,132,245,107,296,137,208,133,176,99,2464,356,543,170,1120,193,643,203,931,182,475,133,34,34,82,49
0600000US0901588190,0901588190,"Woodstock town, Windham County, Connecticut",5650,238,2828,180,0,17,0,17,0,17,27,31,43,69,20,34,17,27,25,28,655,148,211,119,344,130,440,194,569,158,298,134,137,78,42,35,2822,184,0,17,0,17,0,17,0,17,0,17,30,34,61,68,11,19,786,205,224,106,181,95,243,110,929,209,265,94,61,53,31,32
0400000US09,09,Connecticut,2483095,414,1184964,364,12975,850,6477,640,13493,908,16460,920,13714,847,18075,1088,17920,1040,18922,1014,333042,4112,59161,1914,138364,2522,76982,1702,257887,3278,135123,2625,42262,1160,24107,1142,1298131,323,13509,792,7770,683,12042,923,17111,999,13808,949,17350,1175,16843,1007,16194,765,333786,4492,70227,1477,148423,2594,114982,2029,283493,3132,180350,2659,34142,1375,18101,797
